id,domain,year,month,label,split
1221785893025067009,travel,2020,1,1,train
875865063797796864,travel,2017,6,0,train
1173624229310455808,travel,2019,9,1,train
1059470519739838465,fitness,2018,11,1,train
1315646025743372291,tech,2020,10,1,val
1392430301733822465,food,2021,5,1,train
1183970938821500929,travel,2019,10,0,train
1208855606569902080,lifestyle,2019,12,0,train
1092091884938424321,food,2019,2,1,train
879183193089421313,travel,2017,6,1,train
1385160792778186752,beauty,2021,4,1,train
1191829386137354240,beauty,2019,11,0,train
1151909523998879744,food,2019,7,1,train
869622131327459328,lifestyle,2017,5,1,train
765891739534004227,food,2016,8,0,train
1032155330552229890,food,2018,8,1,train
933351903030906882,lifestyle,2017,11,0,train
1289317687563153408,food,2020,7,0,train
631801016476934144,fitness,2015,8,1,val
1377606406103306240,food,2021,4,0,train
1320719485435863040,tech,2020,10,1,val
1116396267276521472,food,2019,4,0,train
1226221668923781126,beauty,2020,2,0,train
1406876791445200903,food,2021,6,1,val
1273979083836338177,tech,2020,6,1,val
1055128121295409152,beauty,2018,10,0,train
1189957463883370496,lifestyle,2019,10,0,val
1328975011860844544,tech,2020,11,0,train
1400018242563837953,food,2021,6,1,train
1252871215582113795,lifestyle,2020,4,1,val
938571279283650560,beauty,2017,12,1,val
1219567126152982535,lifestyle,2020,1,1,val
1205865572581425158,travel,2019,12,1,train
840385762344468483,beauty,2017,3,1,train
1385195959085420545,food,2021,4,0,train
1107846913833996288,food,2019,3,0,train
1176165075226419200,travel,2019,9,1,train
1405435522265325571,tech,2021,6,0,val
1093565091683942400,fitness,2019,2,0,train
1275886291234754561,food,2020,6,0,train
980103189784604673,food,2018,3,0,train
1069684427503083528,food,2018,12,0,train
1332505375686488064,food,2020,11,1,train
647271862528049152,fitness,2015,9,1,val
913781488499531776,beauty,2017,9,1,train
997902214097227777,beauty,2018,5,1,train
1334049746739208192,lifestyle,2020,12,1,train
1365350316745588741,travel,2021,2,0,train
943790832213209088,food,2017,12,1,train
1328367274907086849,fitness,2020,11,1,train
1068370742084014080,food,2018,11,1,train
941740868536619010,lifestyle,2017,12,0,train
1121613592388939777,food,2019,4,1,train
1025277618269114370,food,2018,8,0,train
1397271251777949697,food,2021,5,0,train
987621298300858368,lifestyle,2018,4,0,val
1041924451280011264,food,2018,9,0,train
1361311935254253568,food,2021,2,0,train
1161390167099367424,fitness,2019,8,0,train
1390691905642631173,tech,2021,5,0,val
1364670341486948357,food,2021,2,1,train
1192126567973040129,travel,2019,11,1,train
872359659767771138,lifestyle,2017,6,0,val
964777619161075712,food,2018,2,1,train
1341120549037207555,food,2020,12,0,train
778548285816569856,food,2016,9,0,train
1276549743238352896,food,2020,6,1,train
1046304911070236672,food,2018,9,0,train
1123248355612798977,beauty,2019,4,0,train
923181641811611648,beauty,2017,10,1,train
1133587747351015424,food,2019,5,1,train
1260925526220382208,tech,2020,5,1,val
1275843507710812160,beauty,2020,6,0,train
1390291612140376068,food,2021,5,0,train
993885752659533826,beauty,2018,5,1,train
1305503240121757697,food,2020,9,1,train
991737790810542080,beauty,2018,5,1,train
1323692363261321218,travel,2020,11,1,train
1214718382051856384,travel,2020,1,1,train
1168509271589437440,travel,2019,9,1,train
1315804480068349952,food,2020,10,1,train
1369293857335164933,food,2021,3,0,train
1202040354436009989,travel,2019,12,0,train
801066002465361920,food,2016,11,1,train
785551919972552704,fitness,2016,10,0,train
1248593440184479746,food,2020,4,0,train
1304189717244764164,food,2020,9,1,train
1277672491264151555,food,2020,6,1,train
1339588201304866823,tech,2020,12,0,train
1397226263639646208,food,2021,5,0,train
1397575803479728134,lifestyle,2021,5,0,val
1333525522572222465,tech,2020,11,1,train
1331032690028650498,food,2020,11,0,train
1060400884579008512,food,2018,11,0,train
1367967964696313860,food,2021,3,0,train
1090228215417921541,food,2019,1,0,train
1073396211892269056,food,2018,12,1,train
1182448580126072832,fitness,2019,10,0,train
1318725509539192832,food,2020,10,1,train
1160191046720151552,travel,2019,8,0,train
1258408350762532865,travel,2020,5,0,train
1359365206011506689,food,2021,2,0,train
967023943612743681,food,2018,2,0,train
1031613104126418945,lifestyle,2018,8,0,train
1205360862422167552,food,2019,12,1,train
1190911982217682946,food,2019,11,1,train
1265386062022619136,tech,2020,5,0,val
1320515589836685312,food,2020,10,1,train
999294754616639488,food,2018,5,0,train
1195191908659654657,food,2019,11,0,train
1262820793840480259,tech,2020,5,0,val
1333203773557272586,travel,2020,11,0,train
1399387469867634688,food,2021,5,0,train
1299428820903227392,food,2020,8,1,train
1346302395790352384,food,2021,1,1,train
960983369000501248,beauty,2018,2,1,train
1408804004524544009,food,2021,6,0,train
1217052498541916160,travel,2020,1,0,train
1108744448236761088,travel,2019,3,1,train
1303437322646630400,food,2020,9,0,train
961351304823140353,lifestyle,2018,2,0,train
1382128469480513536,tech,2021,4,0,val
775280218982457344,fitness,2016,9,1,val
1083976214921076736,food,2019,1,0,train
1303098283825467392,beauty,2020,9,1,train
1108409054119018496,beauty,2019,3,1,train
1134562254266011648,travel,2019,5,1,train
1074137035307405314,fitness,2018,12,0,train
1355287879719784448,food,2021,1,0,train
1244999208056356871,tech,2020,3,0,val
1228513831422484480,food,2020,2,1,train
1252936410774069248,travel,2020,4,0,train
956544509730525184,lifestyle,2018,1,0,val
1136181089846870018,food,2019,6,0,train
1239584302125514752,travel,2020,3,1,train
1279506812421758977,travel,2020,7,0,train
600716412030705664,fitness,2015,5,0,train
1156821288930951169,food,2019,8,0,train
1266192305251213312,beauty,2020,5,0,train
1107910497976885249,food,2019,3,1,train
1039159820304113665,food,2018,9,1,train
1194901042653208576,travel,2019,11,1,train
1091004715834462213,food,2019,1,0,train
984407380896223233,food,2018,4,1,train
1156229947234693121,food,2019,7,1,train
1224077116658081792,travel,2020,2,1,train
1151909448539131904,food,2019,7,0,train
1397118234197848069,food,2021,5,0,train
1371677275599613953,food,2021,3,0,train
1072693775028248576,fitness,2018,12,0,train
1164507251572445184,travel,2019,8,1,train
1056249900919328778,food,2018,10,1,train
1100223430715162624,beauty,2019,2,0,train
1139427876535771136,food,2019,6,0,train
1052789514240966656,food,2018,10,0,train
1395069275895914496,tech,2021,5,1,val
827587518216404993,fitness,2017,2,0,train
1402910743809335298,food,2021,6,0,train
1395223578744741890,food,2021,5,0,train
1092885058413842432,food,2019,2,1,train
1363196070549929986,travel,2021,2,1,train
1350182796296409090,food,2021,1,0,train
1175740197360812043,travel,2019,9,1,train
1072200827408998401,food,2018,12,1,train
1035758157371506689,travel,2018,9,0,val
1073456308760788992,food,2018,12,0,train
975683315561885696,beauty,2018,3,0,val
1107910552913932288,food,2019,3,0,train
1219979104692211712,food,2020,1,1,train
986993535940513794,lifestyle,2018,4,1,train
1349574805725597696,tech,2021,1,0,val
1402650530795732994,food,2021,6,0,train
986888420529246209,food,2018,4,0,train
1207023752862552064,beauty,2019,12,1,train
796420035199856640,lifestyle,2016,11,1,train
1331285702693318659,tech,2020,11,1,train
910900376488103938,lifestyle,2017,9,0,train
1412895179757993987,fitness,2021,7,0,train
957681484986552320,lifestyle,2018,1,1,train
1213702681853931521,food,2020,1,0,train
1361315052968546307,food,2021,2,1,train
1204981904371404800,food,2019,12,1,train
1375406698840518665,food,2021,3,0,train
1079868842216689664,food,2018,12,1,train
1142094328795422722,beauty,2019,6,1,train
1096500198220726273,lifestyle,2019,2,1,train
1120484155173871621,food,2019,4,0,train
1074267042050658304,beauty,2018,12,1,val
1334709385352777735,food,2020,12,1,train
1067447382722469888,travel,2018,11,0,train
1373727493216145412,fitness,2021,3,1,train
1298552612539764737,tech,2020,8,0,val
1352454465111154688,food,2021,1,0,train
909824859160682497,fitness,2017,9,0,train
1131810356127502337,food,2019,5,1,train
768429096787247104,food,2016,8,1,train
1315765216622325760,food,2020,10,0,train
1290695000817164288,beauty,2020,8,1,train
939513984360894465,beauty,2017,12,1,val
1303670758430986240,tech,2020,9,1,val
1207679549317750784,travel,2019,12,1,train
1195755245952880640,food,2019,11,1,train
1050213602832076800,travel,2018,10,1,val
1131061168448167936,food,2019,5,1,train
1131477674944286720,travel,2019,5,0,train
1357792224860385280,fitness,2021,2,1,val
1241104164987568128,travel,2020,3,0,val
1362139999538413574,food,2021,2,0,train
1408997800709394433,travel,2021,6,0,val
1090310162362126341,food,2019,1,1,train
1408392254952153090,food,2021,6,0,train
1213147784922193922,travel,2020,1,1,train
1331052550464827392,food,2020,11,0,train
1377165285325565957,food,2021,3,0,train
1413788102582099969,food,2021,7,0,train
1041685050423697408,food,2018,9,1,train
876229241511321605,travel,2017,6,0,train
1090730441341050882,food,2019,1,1,train
1402284569873821696,food,2021,6,0,train
1320768513456353281,tech,2020,10,0,train
1385816947015655426,tech,2021,4,1,val
1358112754633224192,lifestyle,2021,2,0,train
1243729403734945793,food,2020,3,1,train
1111053045545271297,food,2019,3,1,train
1075459814933827584,beauty,2018,12,1,train
1138385857143070720,food,2019,6,1,train
1199644427351920640,travel,2019,11,0,train
1263303644369149953,food,2020,5,1,train
1401138965571280896,food,2021,6,0,train
994328673003212803,beauty,2018,5,1,train
1057195582182383616,food,2018,10,0,train
1346312720128348161,food,2021,1,0,train
1372792302201044994,food,2021,3,1,train
1117842648780374017,fitness,2019,4,0,train
1338921044254527488,lifestyle,2020,12,1,train
1193011025118842880,food,2019,11,0,train
1070710516451028993,food,2018,12,1,train
748192287851708416,lifestyle,2016,6,0,train
1346493179932127232,food,2021,1,0,train
1354135849408090112,food,2021,1,0,train
644163803752480768,fitness,2015,9,1,train
1177641219775762433,food,2019,9,1,train
1075236382933688320,food,2018,12,0,train
1073416355746066437,food,2018,12,1,train
664168903359119361,fitness,2015,11,0,train
1397250868962107397,food,2021,5,0,train
1321918090628792320,food,2020,10,0,train
1137729002976604160,food,2019,6,0,train
1044283660785127425,lifestyle,2018,9,0,train
1197524179949510657,travel,2019,11,1,train
1092048930177716228,lifestyle,2019,2,0,train
1025816410558267392,food,2018,8,0,train
1166374263940669441,travel,2019,8,0,train
788113606390980608,beauty,2016,10,1,train
1331061260218028032,food,2020,11,0,train
1311093275642728450,food,2020,9,1,train
1267523030621790211,travel,2020,6,0,val
1242137503059955713,beauty,2020,3,0,train
932810839224209408,travel,2017,11,1,train
1333073015811100672,food,2020,11,1,train
1214721889073020928,travel,2020,1,0,train
889535947733381120,beauty,2017,7,0,val
1113845618156494848,food,2019,4,0,train
1309690010812121088,food,2020,9,1,train
1223097353294372864,food,2020,1,0,train
1024358915042144256,food,2018,7,0,train
1057072241773604869,food,2018,10,1,train
1172465344646172674,travel,2019,9,0,val
1009825279970299904,travel,2018,6,1,val
746004533038452737,beauty,2016,6,1,val
1356442042105225219,food,2021,2,0,train
1341188241685237760,food,2020,12,0,train
1286201082549612544,lifestyle,2020,7,0,train
1207406566678376449,beauty,2019,12,1,train
1280489798789193728,travel,2020,7,0,train
1209161966742310918,beauty,2019,12,1,train
1101148398642651137,food,2019,2,0,train
1092016381577609216,food,2019,2,1,train
1064958776212631552,beauty,2018,11,0,train
1138602550901579776,beauty,2019,6,1,train
1116962737333186562,food,2019,4,1,train
1191143182236635136,travel,2019,11,1,train
1030429794528313344,food,2018,8,0,train
1420017871774797824,food,2021,7,1,train
1055669523960000512,food,2018,10,1,train
1400018203300884485,food,2021,6,1,train
1292933767582158852,food,2020,8,0,train
1232630335437000706,travel,2020,2,0,train
1057716094729891841,lifestyle,2018,10,0,train
1350084235235876865,tech,2021,1,0,train
1106394201611268097,food,2019,3,0,train
944221923713732609,food,2017,12,0,train
987302092933971968,food,2018,4,0,train
1313654998878674944,food,2020,10,0,train
1384721111464648704,food,2021,4,0,train
1178594923274063873,travel,2019,9,1,train
1150850912950325248,lifestyle,2019,7,1,val
1044805852904005633,food,2018,9,1,train
1189557708103573504,tech,2019,10,1,train
1065030725165043714,fitness,2018,11,1,train
1027603345299726336,food,2018,8,0,train
1309258157282275329,food,2020,9,1,train
1002255909718982656,fitness,2018,5,1,train
1116963420291702784,food,2019,4,0,train
1057072908164653056,food,2018,10,1,train
1215806801993773056,travel,2020,1,1,train
1052162939988389888,lifestyle,2018,10,0,train
1197164335807774720,travel,2019,11,0,train
1014821848780099584,lifestyle,2018,7,1,train
1410574172737126400,tech,2021,7,0,val
1419941428025643009,food,2021,7,1,train
1090378099815010307,food,2019,1,1,train
1341118030303117313,food,2020,12,1,train
1232041211713683457,travel,2020,2,1,train
1105591092861374464,beauty,2019,3,0,train
1224072998828769285,travel,2020,2,0,train
1291767325859905536,lifestyle,2020,8,0,val
1336716255546499077,tech,2020,12,0,val
1317371709507469313,tech,2020,10,0,train
849265183763689472,beauty,2017,4,0,val
1057198470971449344,food,2018,10,0,train
1360931560132931587,tech,2021,2,0,train
1090322739183919104,food,2019,1,0,train
1268263053398851584,lifestyle,2020,6,1,val
1304706410412945409,tech,2020,9,0,val
1161692165401120775,food,2019,8,1,val
1021890843404320768,food,2018,7,0,train
1383276382600368131,food,2021,4,1,train
1012863596257259520,beauty,2018,6,0,train
1110683359917887488,food,2019,3,0,train
1052091891200724993,food,2018,10,0,train
1308032481178931207,tech,2020,9,0,train
1374689378300231680,tech,2021,3,0,val
1364391952616202243,food,2021,2,1,train
1392489372944011264,tech,2021,5,0,train
1275162671281823747,travel,2020,6,0,train
1057071277490556930,food,2018,10,1,train
1336402578909835277,food,2020,12,1,train
1069789945601122304,food,2018,12,1,train
1359876673743646720,food,2021,2,0,train
1195825873099751426,food,2019,11,1,train
1362126146649935877,food,2021,2,1,train
1311919200575860743,tech,2020,10,1,val
1394036837749039109,fitness,2021,5,1,train
1200067550404591617,fitness,2019,11,0,val
1377638889003827203,food,2021,4,0,train
1245128927317819392,tech,2020,3,0,val
920371087631900672,beauty,2017,10,0,train
1299537435718758400,travel,2020,8,1,train
1395409221651419143,tech,2021,5,1,val
1120312465760358400,fitness,2019,4,0,train
1128286427769384960,travel,2019,5,0,train
1187126949761540097,beauty,2019,10,0,train
812723525480026112,beauty,2016,12,0,train
1079828577657503745,food,2018,12,0,train
1108437481387483136,beauty,2019,3,1,train
1191524748385226752,travel,2019,11,0,val
1202034294899785729,travel,2019,12,0,train
1279473175395475461,food,2020,7,0,train
1047199010673623041,food,2018,10,1,train
1195515223618117634,beauty,2019,11,0,train
1376861818069557250,food,2021,3,1,train
